crop_mgt,mon_1,day_1,mon_2,day_2,operation,op_data1,op_data2,op_data3
tpas_mowingonly_1yr,3,15,4,1,fertilizer,beef_fr,broadcast,3000
tpas_mowingonly_1yr,3,15,4,1,tillage,diskplow,,
tpas_mowingonly_1yr,3,15,4,1,tillage,duckftc,,
tpas_mowingonly_1yr,3,15,4,1,tillage,harrow,,
tpas_mowingonly_1yr,3,15,4,1,plant,fesc1,,
tpas_mowingonly_1yr,4,2,4,7,fertilizer,elem_n,inject,25
tpas_mowingonly_1yr,5,30,6,15,harvest_only,fesc1,hay_cut_low,
tpas_mowingonly_1yr,6,16,6,20,fertilizer,beef_fr,inject,2000
tpas_mowingonly_1yr,8,15,9,1,harvest_only,fesc1,hay_cut_low,
tpas_mowingonly_1yr,9,2,9,7,fertilizer,beef_fr,inject,1000
tpas_mowingonly_1yr,10,20,11,7,harvest_only,fesc1,hay_cut_low,
tpas_mowingonly_1yr,,,,,skip,,,
tpas_mowingonly_1yr,3,15,4,10,kill_only,fesc1,,
tpas_mowingonly_2yr,3,15,4,1,fertilizer,beef_fr,broadcast,3000
tpas_mowingonly_2yr,3,15,4,1,tillage,diskplow,,
tpas_mowingonly_2yr,3,15,4,1,tillage,duckftc,,
tpas_mowingonly_2yr,3,15,4,1,tillage,harrow,,
tpas_mowingonly_2yr,3,15,4,1,plant,fesc4,,
tpas_mowingonly_2yr,4,2,4,7,fertilizer,elem_n,inject,25
tpas_mowingonly_2yr,5,30,6,15,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_2yr,6,16,6,20,fertilizer,beef_fr,inject,2000
tpas_mowingonly_2yr,8,15,9,1,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_2yr,9,2,9,7,fertilizer,beef_fr,inject,1000
tpas_mowingonly_2yr,10,20,11,7,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_2yr,,,,,skip,,,
tpas_mowingonly_2yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_mowingonly_2yr,2,28,3,15,fertilizer,beef_fr,broadcast,2300
tpas_mowingonly_2yr,4,2,4,7,fertilizer,elem_n,inject,25
tpas_mowingonly_2yr,5,30,6,15,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_2yr,6,16,6,20,fertilizer,beef_fr,inject,1000
tpas_mowingonly_2yr,8,15,9,1,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_2yr,9,2,9,7,fertilizer,beef_fr,inject,900
tpas_mowingonly_2yr,10,20,11,7,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_2yr,,,,,skip,,,
tpas_mowingonly_2yr,3,15,4,10,kill_only,fesc4,,
tpas_mowingonly_3yr,3,15,4,1,fertilizer,beef_fr,broadcast,3000
tpas_mowingonly_3yr,3,15,4,1,tillage,diskplow,,
tpas_mowingonly_3yr,3,15,4,1,tillage,duckftc,,
tpas_mowingonly_3yr,3,15,4,1,tillage,harrow,,
tpas_mowingonly_3yr,3,15,4,1,plant,fesc4,,
tpas_mowingonly_3yr,4,2,4,7,fertilizer,elem_n,inject,25
tpas_mowingonly_3yr,5,30,6,15,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_3yr,6,16,6,20,fertilizer,beef_fr,inject,2000
tpas_mowingonly_3yr,8,15,9,1,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_3yr,9,2,9,7,fertilizer,beef_fr,inject,1000
tpas_mowingonly_3yr,10,20,11,7,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_3yr,,,,,skip,,,
tpas_mowingonly_3yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_mowingonly_3yr,2,28,3,15,fertilizer,beef_fr,broadcast,2300
tpas_mowingonly_3yr,4,2,4,7,fertilizer,elem_n,inject,25
tpas_mowingonly_3yr,5,30,6,15,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_3yr,6,16,6,20,fertilizer,beef_fr,inject,1000
tpas_mowingonly_3yr,8,15,9,1,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_3yr,9,2,9,7,fertilizer,beef_fr,inject,900
tpas_mowingonly_3yr,10,20,11,7,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_3yr,,,,,skip,,,
tpas_mowingonly_3yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_mowingonly_3yr,2,28,3,15,fertilizer,beef_fr,broadcast,2300
tpas_mowingonly_3yr,4,2,4,7,fertilizer,elem_n,inject,25
tpas_mowingonly_3yr,5,30,6,15,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_3yr,6,16,6,20,fertilizer,beef_fr,inject,1000
tpas_mowingonly_3yr,8,15,9,1,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_3yr,9,2,9,7,fertilizer,beef_fr,inject,900
tpas_mowingonly_3yr,10,20,11,7,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_3yr,,,,,skip,,,
tpas_mowingonly_3yr,3,1,3,14,kill_only,fesc4,,
tpas_mowingonly_4yr,3,15,4,1,fertilizer,beef_fr,broadcast,3000
tpas_mowingonly_4yr,3,15,4,1,tillage,diskplow,,
tpas_mowingonly_4yr,3,15,4,1,tillage,duckftc,,
tpas_mowingonly_4yr,3,15,4,1,tillage,harrow,,
tpas_mowingonly_4yr,3,15,4,1,plant,fesc4,,
tpas_mowingonly_4yr,4,2,4,7,fertilizer,elem_n,inject,25
tpas_mowingonly_4yr,5,30,6,15,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_4yr,6,16,6,20,fertilizer,beef_fr,inject,2000
tpas_mowingonly_4yr,8,15,9,1,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_4yr,9,2,9,7,fertilizer,beef_fr,inject,1000
tpas_mowingonly_4yr,10,20,11,7,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_4yr,,,,,skip,,,
tpas_mowingonly_4yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_mowingonly_4yr,2,28,3,15,fertilizer,beef_fr,broadcast,2300
tpas_mowingonly_4yr,4,2,4,7,fertilizer,elem_n,inject,25
tpas_mowingonly_4yr,5,30,6,15,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_4yr,6,16,6,20,fertilizer,beef_fr,inject,1000
tpas_mowingonly_4yr,8,15,9,1,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_4yr,9,2,9,7,fertilizer,beef_fr,inject,900
tpas_mowingonly_4yr,10,20,11,7,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_4yr,,,,,skip,,,
tpas_mowingonly_4yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_mowingonly_4yr,2,28,3,15,fertilizer,beef_fr,broadcast,2300
tpas_mowingonly_4yr,4,2,4,7,fertilizer,elem_n,inject,25
tpas_mowingonly_4yr,5,30,6,15,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_4yr,6,16,6,20,fertilizer,beef_fr,inject,1000
tpas_mowingonly_4yr,8,15,9,1,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_4yr,9,2,9,7,fertilizer,beef_fr,inject,900
tpas_mowingonly_4yr,10,20,11,7,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_4yr,,,,,skip,,,
tpas_mowingonly_4yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_mowingonly_4yr,2,28,3,15,fertilizer,beef_fr,broadcast,2300
tpas_mowingonly_4yr,4,2,4,7,fertilizer,elem_n,inject,25
tpas_mowingonly_4yr,5,30,6,15,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_4yr,6,16,6,20,fertilizer,beef_fr,inject,1000
tpas_mowingonly_4yr,8,15,9,1,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_4yr,9,2,9,7,fertilizer,beef_fr,inject,900
tpas_mowingonly_4yr,10,20,11,7,harvest_only,fesc4,hay_cut_low,
tpas_mowingonly_4yr,,,,,skip,,,
tpas_mowingonly_4yr,3,15,4,10,kill_only,fesc4,,
tpas_grazingonly_1yr,10,16,11,15,tillage,diskplow,,
tpas_grazingonly_1yr,10,16,11,15,tillage,duckftc,,
tpas_grazingonly_1yr,10,16,11,15,tillage,harrow,,
tpas_grazingonly_1yr,10,16,11,15,plant,fesc,,
tpas_grazingonly_1yr,,,,,skip,,,
tpas_grazingonly_1yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_grazingonly_1yr,2,28,3,7,fertilizer,beef_fr,inject,2300
tpas_grazingonly_1yr,3,8,5,10,grazing,beef_low,,70
tpas_grazingonly_1yr,5,11,5,20,fertilizer,elem_n,inject,35
tpas_grazingonly_1yr,6,1,7,25,grazing,beef_low,,50
tpas_grazingonly_1yr,7,26,7,31,harvest_only,fesc,hay_cut_low,
tpas_grazingonly_1yr,8,1,8,10,fertilizer,beef_fr,inject,1000
tpas_grazingonly_1yr,9,15,11,30,grazing,beef_low,,50
tpas_grazingonly_1yr,,,,,skip,,,
tpas_grazingonly_1yr,3,15,4,10,kill_only,fesc,,
tpas_grazingonly_2yr,10,16,11,15,tillage,diskplow,,
tpas_grazingonly_2yr,10,16,11,15,tillage,duckftc,,
tpas_grazingonly_2yr,10,16,11,15,tillage,harrow,,
tpas_grazingonly_2yr,10,16,11,15,plant,fesc,,
tpas_grazingonly_2yr,,,,,skip,,,
tpas_grazingonly_2yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_grazingonly_2yr,2,28,3,7,fertilizer,beef_fr,inject,2300
tpas_grazingonly_2yr,3,8,5,10,grazing,beef_low,,70
tpas_grazingonly_2yr,5,11,5,20,fertilizer,elem_n,inject,35
tpas_grazingonly_2yr,6,1,7,25,grazing,beef_low,,50
tpas_grazingonly_2yr,7,26,7,31,harvest_only,fesc,hay_cut_low,
tpas_grazingonly_2yr,8,1,8,10,fertilizer,beef_fr,inject,1000
tpas_grazingonly_2yr,9,15,11,30,grazing,beef_low,,50
tpas_grazingonly_2yr,,,,,skip,,,
tpas_grazingonly_2yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_grazingonly_2yr,2,28,3,7,fertilizer,beef_fr,inject,2300
tpas_grazingonly_2yr,3,8,5,10,grazing,beef_low,,70
tpas_grazingonly_2yr,5,11,5,20,fertilizer,elem_n,inject,35
tpas_grazingonly_2yr,6,1,7,25,grazing,beef_low,,50
tpas_grazingonly_2yr,7,26,7,31,harvest_only,fesc,hay_cut_low,
tpas_grazingonly_2yr,8,1,8,10,fertilizer,beef_fr,inject,1000
tpas_grazingonly_2yr,9,15,11,30,grazing,beef_low,,50
tpas_grazingonly_2yr,,,,,skip,,,
tpas_grazingonly_2yr,3,15,4,10,kill_only,fesc,,
tpas_grazingonly_3yr,10,16,11,15,tillage,diskplow,,
tpas_grazingonly_3yr,10,16,11,15,tillage,duckftc,,
tpas_grazingonly_3yr,10,16,11,15,tillage,harrow,,
tpas_grazingonly_3yr,10,16,11,15,plant,fesc,,
tpas_grazingonly_3yr,,,,,skip,,,
tpas_grazingonly_3yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_grazingonly_3yr,2,28,3,7,fertilizer,beef_fr,inject,2300
tpas_grazingonly_3yr,3,8,5,10,grazing,beef_low,,70
tpas_grazingonly_3yr,5,11,5,20,fertilizer,elem_n,inject,35
tpas_grazingonly_3yr,6,1,7,25,grazing,beef_low,,50
tpas_grazingonly_3yr,7,26,7,31,harvest_only,fesc,hay_cut_low,
tpas_grazingonly_3yr,8,1,8,10,fertilizer,beef_fr,inject,1000
tpas_grazingonly_3yr,9,15,11,30,grazing,beef_low,,50
tpas_grazingonly_3yr,,,,,skip,,,
tpas_grazingonly_3yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_grazingonly_3yr,2,28,3,7,fertilizer,beef_fr,inject,2300
tpas_grazingonly_3yr,3,8,5,10,grazing,beef_low,,70
tpas_grazingonly_3yr,5,11,5,20,fertilizer,elem_n,inject,35
tpas_grazingonly_3yr,6,1,7,25,grazing,beef_low,,50
tpas_grazingonly_3yr,7,26,7,31,harvest_only,fesc,hay_cut_low,
tpas_grazingonly_3yr,8,1,8,10,fertilizer,beef_fr,inject,1000
tpas_grazingonly_3yr,9,15,11,30,grazing,beef_low,,50
tpas_grazingonly_3yr,,,,,skip,,,
tpas_grazingonly_3yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_grazingonly_3yr,2,28,3,7,fertilizer,beef_fr,inject,2300
tpas_grazingonly_3yr,3,8,5,10,grazing,beef_low,,70
tpas_grazingonly_3yr,5,11,5,20,fertilizer,elem_n,inject,35
tpas_grazingonly_3yr,6,1,7,25,grazing,beef_low,,50
tpas_grazingonly_3yr,7,26,7,31,harvest_only,fesc,hay_cut_low,
tpas_grazingonly_3yr,8,1,8,10,fertilizer,beef_fr,inject,1000
tpas_grazingonly_3yr,9,15,11,30,grazing,beef_low,,50
tpas_grazingonly_3yr,,,,,skip,,,
tpas_grazingonly_3yr,3,15,4,10,kill_only,fesc,,
tpas_grazingonly_4yr,10,16,11,15,tillage,diskplow,,
tpas_grazingonly_4yr,10,16,11,15,tillage,duckftc,,
tpas_grazingonly_4yr,10,16,11,15,tillage,harrow,,
tpas_grazingonly_4yr,10,16,11,15,plant,fesc,,
tpas_grazingonly_4yr,,,,,skip,,,
tpas_grazingonly_4yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_grazingonly_4yr,2,28,3,7,fertilizer,beef_fr,inject,2300
tpas_grazingonly_4yr,3,8,5,10,grazing,beef_low,,70
tpas_grazingonly_4yr,5,11,5,20,fertilizer,elem_n,inject,35
tpas_grazingonly_4yr,6,1,7,25,grazing,beef_low,,50
tpas_grazingonly_4yr,7,26,7,31,harvest_only,fesc,hay_cut_low,
tpas_grazingonly_4yr,8,1,8,10,fertilizer,beef_fr,inject,1000
tpas_grazingonly_4yr,9,15,11,30,grazing,beef_low,,50
tpas_grazingonly_4yr,,,,,skip,,,
tpas_grazingonly_4yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_grazingonly_4yr,2,28,3,7,fertilizer,beef_fr,inject,2300
tpas_grazingonly_4yr,3,8,5,10,grazing,beef_low,,70
tpas_grazingonly_4yr,5,11,5,20,fertilizer,elem_n,inject,35
tpas_grazingonly_4yr,6,1,7,25,grazing,beef_low,,50
tpas_grazingonly_4yr,7,26,7,31,harvest_only,fesc,hay_cut_low,
tpas_grazingonly_4yr,8,1,8,10,fertilizer,beef_fr,inject,1000
tpas_grazingonly_4yr,9,15,11,30,grazing,beef_low,,50
tpas_grazingonly_4yr,,,,,skip,,,
tpas_grazingonly_4yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_grazingonly_4yr,2,28,3,7,fertilizer,beef_fr,inject,2300
tpas_grazingonly_4yr,3,8,5,10,grazing,beef_low,,70
tpas_grazingonly_4yr,5,11,5,20,fertilizer,elem_n,inject,35
tpas_grazingonly_4yr,6,1,7,25,grazing,beef_low,,50
tpas_grazingonly_4yr,7,26,7,31,harvest_only,fesc,hay_cut_low,
tpas_grazingonly_4yr,8,1,8,10,fertilizer,beef_fr,inject,1000
tpas_grazingonly_4yr,9,15,11,30,grazing,beef_low,,60
tpas_grazingonly_4yr,,,,,skip,,,
tpas_grazingonly_4yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_grazingonly_4yr,2,28,3,7,fertilizer,beef_fr,inject,2300
tpas_grazingonly_4yr,3,8,5,10,grazing,beef_low,,70
tpas_grazingonly_4yr,5,11,5,20,fertilizer,elem_n,inject,35
tpas_grazingonly_4yr,6,1,7,25,grazing,beef_low,,50
tpas_grazingonly_4yr,7,26,7,31,harvest_only,fesc,hay_cut_low,
tpas_grazingonly_4yr,8,1,8,10,fertilizer,beef_fr,inject,1000
tpas_grazingonly_4yr,9,15,11,30,grazing,beef_low,,60
tpas_grazingonly_4yr,,,,,skip,,,
tpas_grazingonly_4yr,3,15,4,10,kill_only,fesc,,
tpas_grazing&mowing1_1yr,3,15,4,1,fertilizer,beef_fr,broadcast,3000
tpas_grazing&mowing1_1yr,3,15,4,1,tillage,diskplow,,
tpas_grazing&mowing1_1yr,3,15,4,1,tillage,duckftc,,
tpas_grazing&mowing1_1yr,3,15,4,1,tillage,harrow,,
tpas_grazing&mowing1_1yr,3,15,4,1,plant,fesc,,
tpas_grazing&mowing1_1yr,4,2,4,7,fertilizer,elem_n,inject,25
tpas_grazing&mowing1_1yr,5,30,6,15,harvest_only,fesc,hay_cut_low,
tpas_grazing&mowing1_1yr,6,16,6,20,fertilizer,beef_fr,inject,2000
tpas_grazing&mowing1_1yr,7,20,9,10,grazing,beef_low,,40
tpas_grazing&mowing1_1yr,9,11,9,20,fertilizer,beef_fr,inject,1000
tpas_grazing&mowing1_1yr,10,20,12,15,grazing,beef_low,,40
tpas_grazing&mowing1_1yr,,,,,skip,,,
tpas_grazing&mowing1_1yr,3,15,4,10,kill_only,fesc,,
tpas_grazing&mowing1_2yr,3,15,4,1,fertilizer,beef_fr,broadcast,3000
tpas_grazing&mowing1_2yr,3,15,4,1,tillage,diskplow,,
tpas_grazing&mowing1_2yr,3,15,4,1,tillage,duckftc,,
tpas_grazing&mowing1_2yr,3,15,4,1,tillage,harrow,,
tpas_grazing&mowing1_2yr,3,15,4,1,plant,fesc,,
tpas_grazing&mowing1_2yr,4,2,4,7,fertilizer,elem_n,inject,25
tpas_grazing&mowing1_2yr,5,30,6,15,harvest_only,fesc,hay_cut_low,
tpas_grazing&mowing1_2yr,6,16,6,20,fertilizer,beef_fr,inject,2000
tpas_grazing&mowing1_2yr,7,20,9,10,grazing,beef_low,,40
tpas_grazing&mowing1_2yr,9,11,9,20,fertilizer,beef_fr,inject,1000
tpas_grazing&mowing1_2yr,10,20,12,15,grazing,beef_low,,40
tpas_grazing&mowing1_2yr,,,,,skip,,,
tpas_grazing&mowing1_2yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_grazing&mowing1_2yr,2,28,3,7,fertilizer,beef_fr,broadcast,2300
tpas_grazing&mowing1_2yr,4,2,4,7,fertilizer,elem_n,inject,25
tpas_grazing&mowing1_2yr,5,30,6,15,harvest_only,fesc,hay_cut_low,
tpas_grazing&mowing1_2yr,7,20,9,10,grazing,beef_low,,40
tpas_grazing&mowing1_2yr,9,11,9,20,fertilizer,beef_fr,inject,1000
tpas_grazing&mowing1_2yr,10,20,12,15,grazing,beef_low,,40
tpas_grazing&mowing1_2yr,,,,,skip,,,
tpas_grazing&mowing1_2yr,3,15,4,10,kill_only,fesc,,
tpas_grazing&mowing1_3yr,3,15,4,1,fertilizer,beef_fr,broadcast,3000
tpas_grazing&mowing1_3yr,3,15,4,1,tillage,diskplow,,
tpas_grazing&mowing1_3yr,3,15,4,1,tillage,duckftc,,
tpas_grazing&mowing1_3yr,3,15,4,1,tillage,harrow,,
tpas_grazing&mowing1_3yr,3,15,4,1,plant,fesc,,
tpas_grazing&mowing1_3yr,4,2,4,7,fertilizer,elem_n,inject,25
tpas_grazing&mowing1_3yr,5,30,6,15,harvest_only,fesc,hay_cut_low,
tpas_grazing&mowing1_3yr,6,16,6,20,fertilizer,beef_fr,inject,2000
tpas_grazing&mowing1_3yr,7,20,9,10,grazing,beef_low,,40
tpas_grazing&mowing1_3yr,9,11,9,20,fertilizer,beef_fr,inject,1000
tpas_grazing&mowing1_3yr,10,20,12,15,grazing,beef_low,,40
tpas_grazing&mowing1_3yr,,,,,skip,,,
tpas_grazing&mowing1_3yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_grazing&mowing1_3yr,2,28,3,7,fertilizer,beef_fr,broadcast,2300
tpas_grazing&mowing1_3yr,4,2,4,7,fertilizer,elem_n,inject,25
tpas_grazing&mowing1_3yr,5,30,6,15,harvest_only,fesc,hay_cut_low,
tpas_grazing&mowing1_3yr,7,20,9,10,grazing,beef_low,,40
tpas_grazing&mowing1_3yr,9,11,9,20,fertilizer,beef_fr,inject,1000
tpas_grazing&mowing1_3yr,10,20,12,15,grazing,beef_low,,40
tpas_grazing&mowing1_3yr,,,,,skip,,,
tpas_grazing&mowing1_3yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_grazing&mowing1_3yr,2,28,3,7,fertilizer,beef_fr,broadcast,2300
tpas_grazing&mowing1_3yr,4,2,4,7,fertilizer,elem_n,inject,25
tpas_grazing&mowing1_3yr,5,30,6,15,harvest_only,fesc,hay_cut_low,
tpas_grazing&mowing1_3yr,7,20,9,10,grazing,beef_low,,40
tpas_grazing&mowing1_3yr,9,11,9,20,fertilizer,beef_fr,inject,1000
tpas_grazing&mowing1_3yr,10,20,12,15,grazing,beef_low,,40
tpas_grazing&mowing1_3yr,,,,,skip,,,
tpas_grazing&mowing1_3yr,3,15,4,10,kill_only,fesc,,
tpas_grazing&mowing1_4yr,3,15,4,1,fertilizer,beef_fr,broadcast,3000
tpas_grazing&mowing1_4yr,3,15,4,1,tillage,diskplow,,
tpas_grazing&mowing1_4yr,3,15,4,1,tillage,duckftc,,
tpas_grazing&mowing1_4yr,3,15,4,1,tillage,harrow,,
tpas_grazing&mowing1_4yr,3,15,4,1,plant,fesc,,
tpas_grazing&mowing1_4yr,4,2,4,7,fertilizer,elem_n,inject,25
tpas_grazing&mowing1_4yr,5,30,6,15,harvest_only,fesc,hay_cut_low,
tpas_grazing&mowing1_4yr,6,16,6,20,fertilizer,beef_fr,inject,2000
tpas_grazing&mowing1_4yr,7,20,9,10,grazing,beef_low,,40
tpas_grazing&mowing1_4yr,9,11,9,20,fertilizer,beef_fr,inject,1000
tpas_grazing&mowing1_4yr,10,20,12,15,grazing,beef_low,,40
tpas_grazing&mowing1_4yr,,,,,skip,,,
tpas_grazing&mowing1_4yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_grazing&mowing1_4yr,2,28,3,7,fertilizer,beef_fr,broadcast,2300
tpas_grazing&mowing1_4yr,4,2,4,7,fertilizer,elem_n,inject,25
tpas_grazing&mowing1_4yr,5,30,6,15,harvest_only,fesc,hay_cut_low,
tpas_grazing&mowing1_4yr,7,20,9,10,grazing,beef_low,,40
tpas_grazing&mowing1_4yr,9,11,9,20,fertilizer,beef_fr,inject,1000
tpas_grazing&mowing1_4yr,10,20,12,15,grazing,beef_low,,40
tpas_grazing&mowing1_4yr,,,,,skip,,,
tpas_grazing&mowing1_4yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_grazing&mowing1_4yr,2,28,3,7,fertilizer,beef_fr,broadcast,2300
tpas_grazing&mowing1_4yr,4,2,4,7,fertilizer,elem_n,inject,25
tpas_grazing&mowing1_4yr,5,30,6,15,harvest_only,fesc,hay_cut_low,
tpas_grazing&mowing1_4yr,7,20,9,10,grazing,beef_low,,40
tpas_grazing&mowing1_4yr,9,11,9,20,fertilizer,beef_fr,inject,1000
tpas_grazing&mowing1_4yr,10,20,12,15,grazing,beef_low,,40
tpas_grazing&mowing1_4yr,,,,,skip,,,
tpas_grazing&mowing1_4yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_grazing&mowing1_4yr,2,28,3,7,fertilizer,beef_fr,broadcast,2300
tpas_grazing&mowing1_4yr,4,2,4,7,fertilizer,elem_n,inject,25
tpas_grazing&mowing1_4yr,5,30,6,15,harvest_only,fesc,hay_cut_low,
tpas_grazing&mowing1_4yr,7,20,9,10,grazing,beef_low,,40
tpas_grazing&mowing1_4yr,9,11,9,20,fertilizer,beef_fr,inject,1000
tpas_grazing&mowing1_4yr,10,20,12,15,grazing,beef_low,,40
tpas_grazing&mowing1_4yr,,,,,skip,,,
tpas_grazing&mowing1_4yr,3,15,4,10,kill_only,fesc,,
tpas_grazing&mowing2_1yr,10,16,11,15,tillage,diskplow,,
tpas_grazing&mowing2_1yr,10,16,11,15,tillage,duckftc,,
tpas_grazing&mowing2_1yr,10,16,11,15,tillage,harrow,,
tpas_grazing&mowing2_1yr,10,16,11,15,plant,fesc,,
tpas_grazing&mowing2_1yr,,,,,skip,,,
tpas_grazing&mowing2_1yr,1,15,1,30,fertilizer,beef_fr,broadcast,1000
tpas_grazing&mowing2_1yr,2,28,3,7,fertilizer,beef_fr,inject,2300
tpas_grazing&mowing2_1yr,3,8,5,10,grazing,beef_low,,70
tpas_grazing&mowing2_1yr,5,11,5,20,fertilizer,elem_n,inject,35
tpas_grazing&mowing2_1yr,6,1,7,31,grazing,beef_low,,55
tpas_grazing&mowing2_1yr,8,1,8,10,fertilizer,beef_fr,inject,1900
tpas_grazing&mowing2_1yr,10,20,11,15,harvest_only,fesc,hay_cut_low,
tpas_grazing&mowing2_1yr,,,,,skip,,,
tpas_grazing&mowing2_1yr,3,15,4,10,kill_only,fesc,,
tpas_grazing&mowing2_2yr,10,16,11,15,tillage,diskplow,,
tpas_grazing&mowing2_2yr,10,16,11,15,tillage,duckftc,,
tpas_grazing&mowing2_2yr,10,16,11,15,tillage,harrow,,
tpas_grazing&mowing2_2yr,10,16,11,15,plant,fesc,,
tpas_grazing&mowing2_2yr,,,,,skip,,,
tpas_grazing&mowing2_2yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_grazing&mowing2_2yr,2,28,3,7,fertilizer,beef_fr,inject,2300
tpas_grazing&mowing2_2yr,3,8,5,10,grazing,beef_low,,70
tpas_grazing&mowing2_2yr,5,11,5,20,fertilizer,elem_n,inject,35
tpas_grazing&mowing2_2yr,6,1,7,31,grazing,beef_low,,55
tpas_grazing&mowing2_2yr,8,1,8,10,fertilizer,beef_fr,inject,1000
tpas_grazing&mowing2_2yr,10,20,11,15,harvest_only,fesc,hay_cut_low,
tpas_grazing&mowing2_2yr,,,,,skip,,,
tpas_grazing&mowing2_2yr,2,28,3,7,fertilizer,beef_fr,inject,2300
tpas_grazing&mowing2_2yr,3,8,5,10,grazing,beef_low,,70
tpas_grazing&mowing2_2yr,5,11,5,20,fertilizer,elem_n,inject,35
tpas_grazing&mowing2_2yr,6,1,7,31,grazing,beef_low,,55
tpas_grazing&mowing2_2yr,8,1,8,10,fertilizer,beef_fr,inject,1000
tpas_grazing&mowing2_2yr,9,24,10,15,harvest_only,fesc,hay_cut_low,
tpas_grazing&mowing2_2yr,,,,,skip,,,
tpas_grazing&mowing2_2yr,3,15,4,10,kill_only,fesc,,
tpas_grazing&mowing2_3yr,10,16,11,15,tillage,diskplow,,
tpas_grazing&mowing2_3yr,10,16,11,15,tillage,duckftc,,
tpas_grazing&mowing2_3yr,10,16,11,15,tillage,harrow,,
tpas_grazing&mowing2_3yr,10,16,11,15,plant,fesc,,
tpas_grazing&mowing2_3yr,,,,,skip,,,
tpas_grazing&mowing2_3yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_grazing&mowing2_3yr,2,28,3,7,fertilizer,beef_fr,inject,2300
tpas_grazing&mowing2_3yr,3,8,5,10,grazing,beef_low,,70
tpas_grazing&mowing2_3yr,5,11,5,20,fertilizer,elem_n,inject,35
tpas_grazing&mowing2_3yr,6,1,7,31,grazing,beef_low,,55
tpas_grazing&mowing2_3yr,8,1,8,10,fertilizer,beef_fr,inject,1000
tpas_grazing&mowing2_3yr,10,20,11,15,harvest_only,fesc,hay_cut_low,
tpas_grazing&mowing2_3yr,,,,,skip,,,
tpas_grazing&mowing2_3yr,1,15,1,30,fertilizer,beef_fr,broadcast,1500
tpas_grazing&mowing2_3yr,2,28,3,7,fertilizer,beef_fr,inject,2300
tpas_grazing&mowing2_3yr,3,8,5,10,grazing,beef_low,,70
tpas_grazing&mowing2_3yr,5,11,5,20,fertilizer,elem_n,inject,35
tpas_grazing&mowing2_3yr,6,1,7,31,grazing,beef_low,,55
tpas_grazing&mowing2_3yr,8,1,8,10,fertilizer,beef_fr,inject,1000
